	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00074_00108-1	0.0	0.17479016564936822	0.18625897006825257	0.19340921424200194	0.26574724804339156	0.021386718127626894	0.023475192990814377	0.01848032809562716	0.051342037946284544	0.07875053048621103	0.0	0.0631080333115696	0.017996017889314292	0.0	0.0
SPSC_biopsy1_s_024um_00111_00135-1	0.0	0.03358846631120506	0.3715392640578792	0.25049519127874287	0.11471900198053268	0.0	0.04380642071010714	0.0	0.024712784423924158	0.15424457582254927	0.025440579437375228	0.0	0.01241301715589141	0.012818781419095534	0.0
SPSC_biopsy1_s_024um_00081_00118-1	0.0	0.04384317514980617	0.33014091635323783	0.15750946660808948	0.06411288585565801	0.24105051623056156	0.0	0.036694758594941985	0.0	0.056037962626131484	0.0	0.08111125951672991	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00148_00166-1	0.4856937400997342	0.009800628701951728	0.02238437052980754	0.012955298221869804	0.1008343497498647	0.022343687384047094	0.0	0.09723711477263623	0.0	0.0	0.0065492010528217	0.0	0.0	0.005950981666245746	0.0
SPSC_biopsy1_s_024um_00134_00118-1	0.010402878785247476	0.10677878764360993	0.018027191644137193	0.4254050827831474	0.030944077916114105	0.23519245242594444	0.05161353028582207	0.0	0.020683707341614888	0.04011090765222321	0.0	0.007994002158316476	0.00018603935515601794	0.005006639587315638	0.016471662089564472
SPSC_biopsy1_s_024um_00158_00182-1	0.0	0.0	0.2552908354906385	0.0	0.0	0.0	0.003915639248188513	0.013206846528378911	0.0	0.0	0.0	0.17576344850085387	0.0	0.5565156007844606	0.0
SPSC_biopsy1_s_024um_00126_00133-1	0.0	0.3275674834439859	0.0	0.7139486959009543	0.0	0.0	0.0	0.002797535481764553	0.008935322315148578	0.03304634792097503	4.2898193790605364e-05	0.0	0.0	0.003854606723313582	0.007727351508923898
SPSC_biopsy1_s_024um_00073_00107-1	0.0	0.30398678252920713	0.0673411235964075	0.02479952898924658	0.5735040394522375	0.0	0.0074093578318893795	0.017721077279131792	0.014193842267932757	0.021316907788274598	0.10214550246377989	0.0	0.004365663154224579	0.0	0.03408813784275416
SPSC_biopsy1_s_024um_00131_00130-1	0.0	0.25255904456197537	0.0	0.2765840100271989	0.0927091253689062	0.2386081230060562	0.051307237095891564	0.013894668843405742	0.02126098396751982	0.03712708444203208	0.0	0.0	0.0	0.0	0.004088386404241108
SPSC_biopsy1_s_024um_00153_00161-1	0.01557845342499654	0.0	0.0	0.0	0.28372087009775465	0.0	0.0029405122897040547	0.0	0.07439180903563826	0.0	0.08053643017214229	0.29249755818888945	0.0	0.0013783531460770351	0.0
